,message,Category,label
22471,can you help me to catch me bal of visa card,Banking_Get_Account_Balance,12
22472,please check me acc details,Banking_Get_Account_Details,13
22473,Where to show 2 my accounts activity history for my a/c?,Banking_View_Activity,27
22474,please assist me to provoke a recourse for card,Banking_Card_Request,2
22475,give me atm card mend,Banking_Replace_Card,24
22476,assist to overcome me my address,Banking_Get_Address,15
22477,please assist to catch me my card reimburse,Banking_Replace_Card,24
22478,please assist to engender a offer for card,Banking_Card_Request,2
22479,come with me till month,Banking_Get_Secure_Info,22
22480,assist to give whether account is begun,Banking_Get_Acc_Status,11
22481,can you obtain card active,Banking_Activate_Card,0
22482,Where to check 4 transactions for a/c?,Banking_View_Activity,27
22483,can you please achieve solicitation for card,Banking_Card_Request,2
22484,please prepare me my card cvv,Banking_Get_Secure_Info,22
22485,can you come with me user name,Banking_Get_Username,23
22486,please help me to give me my debit card activated,Banking_Activate_Card,0
22487,assist me to raise a appeal for card,Banking_Card_Request,2
22488,please can you help me to change me my card no,Banking_Change_Credential_Info,5
22489,please assist to generate a offer for card,Banking_Card_Request,2
22490,help me to search charges inquiry of debit card,Banking_Fee_Inquiry,10
22491,please assist me to provide me card invitation status,Banking_Get_Card_Request_Status,18
22492,what are the procedures for cancelled my visa card,Banking_Cancel_Card,1
22493,please help me to get user name adjusted,Banking_Change_Username,8
22494,assist me to catch whether or not account is setup,Banking_Get_Acc_Status,11
22495,please can you help me to show my user name,Banking_Get_Username,23
22496,help me to search me credit card displace,Banking_Replace_Card,24
22497,assist me to bring about a invitation for card,Banking_Card_Request,2
22498,can you please come with me my postal addr,Banking_Get_Address,15
22499,help me to come with card recourse status,Banking_Get_Card_Request_Status,18
22500,can you help me to get my pass-word transited,Banking_Change_Password,7
22501,please assist to achieve demand for card,Banking_Card_Request,2
22502,help me to give me account number,Banking_Get_Account_Number,14
22503,Where to show 4 accounts activities for a/c?,Banking_View_Activity,27
22504,can you help me to get email address surrogated,Banking_Change_Credential_Info,5
22505,surrogate mobile no,Banking_Change_Contact,4
22506,can you help me to provide whether my account is enabled,Banking_Get_Acc_Status,11
22507,can you please change card cvv,Banking_Change_Credential_Info,5
22508,assist to catch my card status,Banking_Get_Card_Status,19
22509,please help me to cause a application for card,Banking_Card_Request,2
22510,assist to get fees my debit card,Banking_Fee_Inquiry,10
22511,assist to provide my expiry month,Banking_Get_Secure_Info,22
22512,can you help me to catch my debit card fees,Banking_Fee_Inquiry,10
22513,can you induce application for card,Banking_Card_Request,2
22514,can you help me to catch me passcode,Banking_Get_Secure_Info,22
22515,please can you help me to give me my acc details,Banking_Get_Account_Details,13
22516,please check me card invitation status,Banking_Get_Card_Request_Status,18
22517,assist me to find me a card demand status,Banking_Get_Card_Request_Status,18
22518,I have missing credit card and I want to deactivate it,Banking_Report_Missing_Card,25
22519,assist me to search me my atm card reinstate,Banking_Replace_Card,24
22520,can you please refinement username,Banking_Change_Username,8
22521,i want to replace my credit card,Banking_Replace_Card,24
22522,provide me explication,Bot_Desc,32
22523,please get me my balance adjusted,Banking_Change_Credential_Info,5
22524,can you help me to overcome me pass code,Banking_Get_Secure_Info,22
22525,what are the ways to get charges inquiry for atm card,Banking_Fee_Inquiry,10
22526,I want someone to help me view any my a/c transactions and summary for every activity of my account,Banking_View_Activity,27
22527,can i initiate master card activation keys,Banking_Activate_Card,0
22528,can you help me to display me account number,Banking_Get_Account_Number,14
22529,get me my a card request status,Banking_Get_Card_Request_Status,18
22530,assist to get me expiry month,Banking_Get_Secure_Info,22
22531,please assist me to initiate my card passcode,Banking_Activate_Card,0
22532,please help me to show my atm card change,Banking_Replace_Card,24
22533,Please start a new chat,Bot_Control_Start_Over,31
22534,get me address changed?,Banking_Change_Address,3
22535,please help me to provide bank card enabled,Banking_Activate_Card,0
22536,assist me to get whether account is setoff,Banking_Get_Acc_Status,11
22537,Where to search 12 accounts activity history for my accounts?,Banking_View_Activity,27
22538,please assist me to Change credit card passcode,Banking_Replace_Card,24
22539,debit card is missing how should I cancel it,Banking_Report_Missing_Card,25
22540,please can you help me to search balance of debit card,Banking_Get_Account_Balance,12
22541,can you please show my atm card revoked,Banking_Cancel_Card,1
22542,What is the procedure to report lost visa card?,Banking_Report_Missing_Card,25
22543,can you please originate a invitation for card,Banking_Card_Request,2
22544,please help me to get me atm card recover,Banking_Replace_Card,24
22545,can you get me till_year,Banking_Get_Secure_Info,22
22546,please assist to catch my accounts 4 activities,Banking_View_Activity,27
22547,please assist me to Change my card active keys,Banking_Replace_Card,24
22548,can you help me to prepare credit card turning on,Banking_Activate_Card,0
22549,Could you please tell me how to transfer some amount?,Banking_Transfer_Money,26
22550,overcome me password,Banking_Get_Secure_Info,22
22551,present me summarization of you,Bot_Desc,32
22552,can i re-enable master card passcode,Banking_Activate_Card,0
22553,get me my passwrd transited,Banking_Change_Password,7
22554,assist me to provide whether or not my account is active,Banking_Get_Acc_Status,11
22555,can you please find account number,Banking_Get_Account_Number,14
22556,help me to display me my card cvv,Banking_Get_Secure_Info,22
22557,can you help me to search my account details,Banking_Get_Account_Details,13
22558,please help me to bear a solicitation for card,Banking_Card_Request,2
22559,modify my address,Banking_Change_Address,3
22560,assist to show me balance,Banking_Get_Account_Balance,12
22561,Where to display 9 recent activity for a/c?,Banking_View_Activity,27
22562,please assist to correct my contact number,Banking_Change_Contact,4
22563,get me my contact number adjusted,Banking_Change_Contact,4
22564,please help me to change registered mail,Banking_Change_Credential_Info,5
22565,Where to get 3 activities for my a/c?,Banking_View_Activity,27
22566,assist me to catch my mobile no,Banking_Get_Contact,20
22567,please assist me to provide contact number,Banking_Get_Contact,20
22568,Where to provide 1 my a/c activity history for my a/c?,Banking_View_Activity,27
22569,display me my debit card status,Banking_Get_Card_Status,19
22570,help me to no longer need my card passcode,Banking_Cancel_Card,1
22571,can you surrogate acc no,Banking_Change_Credential_Info,5
22572,I have lose debit card,Banking_Report_Missing_Card,25
22573,assist me to come with my master card alter,Banking_Replace_Card,24
22574,present your statement,Bot_Desc,32
22575,please help me to refinement me my passcode,Banking_Change_Passcode,6
22576,help me to Change master card pass num,Banking_Replace_Card,24
22577,get account no changed,Banking_Change_Credential_Info,5
22578,help me to provide my expiry month,Banking_Get_Secure_Info,22
22579,can you please transit card number,Banking_Change_Credential_Info,5
22580,search status of my master card,Banking_Get_Card_Status,19
22581,can you adjust username,Banking_Change_Username,8
22582,convey me explication of you,Bot_Desc,32
22583,assist me to disabled visa card pass number,Banking_Cancel_Card,1
22584,Where to view 4 activity history for my accounts?,Banking_View_Activity,27
22585,can you get me my username surrogated,Banking_Change_Username,8
22586,what are the ways to get fees my debit card,Banking_Fee_Inquiry,10
22587,please assist to find me my bank card begining,Banking_Activate_Card,0
22588,come with expiry year,Banking_Get_Secure_Info,22
22589,What are the options to transfer funds to inside bank account?,Banking_Transfer_Money,26
22590,deliver representation,Bot_Desc,32
22591,get me mob no corrected,Banking_Change_Contact,4
22592,please can you help me to wire my liquid,Banking_Transfer_Money,26
22593,please assist me to come with my user name,Banking_Get_Username,23
22594,monograph,Bot_Desc,32
22595,can you help me to show my a card invitation status,Banking_Get_Card_Request_Status,18
22596,can you look through and tell me whether its is begun,Banking_Get_Acc_Status,11
22597,display till_year,Banking_Get_Secure_Info,22
22598,overcome my a/c activity summary,Banking_View_Activity,27
22599,please assist to correct my passwrd,Banking_Change_Password,7
22600,assist to provide my mobile no,Banking_Get_Contact,20
22601,what are the ways for Change my debit card pass num,Banking_Replace_Card,24
22602,assist me to overcome pass code,Banking_Get_Secure_Info,22
22603,can you please check credit card initiating,Banking_Activate_Card,0
22604,help me to show debit card turning off,Banking_Cancel_Card,1
22605,please assist me to check my card invitation status,Banking_Get_Card_Request_Status,18
22606,please get my till_year turned,Banking_Change_Credential_Info,5
22607,3 prepare accounts activity history,Banking_View_Activity,27
22608,can you please get account no balance,Banking_Get_Account_Balance,12
22609,assist me to search me my google mail id,Banking_Get_Email,21
22610,assist me to display my till month,Banking_Get_Secure_Info,22
22611,assist to find whether or not account is foreclosed,Banking_Get_Acc_Status,11
22612,I want someone to help me obtain 4 activities and summary for every activity of my account,Banking_View_Activity,27
22613,please can you help me to bring about a solicitation for card,Banking_Card_Request,2
22614,can i turning off master card pass number,Banking_Cancel_Card,1
22615,please can you help me to transit me my acc_no,Banking_Change_Credential_Info,5
22616,help me to display username,Banking_Get_Username,23
22617,Where to see 7 recent activity for accounts?,Banking_View_Activity,27
22618,assist to Change my credit card pin num,Banking_Replace_Card,24
22619,please can you help me to obtain me my balance,Banking_Get_Account_Balance,12
22620,can you please get acc_no corrected,Banking_Change_Credential_Info,5
22621,Where to display 12 activity history for accounts?,Banking_View_Activity,27
22622,please help me to surrogate me my user name,Banking_Change_Username,8
22623,what are the procedures for Replace my card passcode,Banking_Replace_Card,24
22624,card is took by someone how should I cancel it,Banking_Report_Missing_Card,25
22625,assist to provide bank card balance,Banking_Get_Account_Balance,12
22626,please get me acc_no modified,Banking_Change_Credential_Info,5
22627,please can you help me to get me my master card number,Banking_Get_Card_Number,17
22628,can you please help me to get my pass_code surrogated,Banking_Change_Passcode,6
22629,please assist to obtain me username,Banking_Get_Username,23
22630,charges inquiry about master card,Banking_Fee_Inquiry,10
22631,help me to transit me account no,Banking_Change_Credential_Info,5
22632,assist me to come with me credit card repay,Banking_Replace_Card,24
22633,turn over narration,Bot_Desc,32
22634,obtain credit card activated,Banking_Activate_Card,0
22635,please help me to turn to me my account no,Banking_Change_Credential_Info,5
22636,enable my visa card pin,Banking_Activate_Card,0
22637,get me my card number surrogated,Banking_Change_Credential_Info,5
22638,please help me to correct me my mobile no,Banking_Change_Contact,4
22639,please help me to obtain my a/c 12 transactions,Banking_View_Activity,27
22640,can you please give rise to demand for card,Banking_Card_Request,2
22641,please can you help me to catch me master card cost,Banking_Fee_Inquiry,10
22642,please modify my passwod,Banking_Change_Password,7
22643,can you help me to make a invitation for card,Banking_Card_Request,2
22644,assist to catch a card desire status,Banking_Get_Card_Request_Status,18
22645,please show me my password,Banking_Get_Secure_Info,22
22646,please come with me my till_month,Banking_Get_Secure_Info,22
22647,please assist me to develop application for card,Banking_Card_Request,2
22648,please assist to get my acc number,Banking_Get_Account_Number,14
22649,Correct,affirm,39
22650,What if I loss my bank card?,Banking_Report_Missing_Card,25
22651,assist to show me till year,Banking_Get_Secure_Info,22
22652,please can you help me to display me card on,Banking_Activate_Card,0
22653,can you please set up a request for card,Banking_Card_Request,2
22654,can you help me to obtain debit card cancelled,Banking_Cancel_Card,1
22655,can you help me to show me visa card reinstate,Banking_Replace_Card,24
22656,please prepare visa card status,Banking_Get_Card_Status,19
22657,please assist to find my card call status,Banking_Get_Card_Request_Status,18
22658,turning off master card pin,Banking_Cancel_Card,1
22659,assist me to get my email id,Banking_Get_Email,21
22660,assist me to get charges my debit card,Banking_Fee_Inquiry,10
22661,get bank card initiating,Banking_Activate_Card,0
22662,please help me to 0 atm card pin number,Banking_Cancel_Card,1
22663,7 get a/c transactions,Banking_View_Activity,27
22664,please help me to Replace debit card pin number,Banking_Replace_Card,24
22665,help me to find me a card desire status,Banking_Get_Card_Request_Status,18
22666,please look through and tell me whether my account is turned on,Banking_Get_Acc_Status,11
22667,assist to find me my account no,Banking_Get_Account_Number,14
22668,can you generate a offer for card,Banking_Card_Request,2
22669,get username transited,Banking_Change_Username,8
22670,please get me my debit card fees inquiry,Banking_Fee_Inquiry,10
22671,can you get Account number,Banking_Get_Account_Number,14
22672,What if I theft my master card?,Banking_Report_Missing_Card,25
22673,assist me to catch me my card demand status,Banking_Get_Card_Request_Status,18
22674,can you achieve call for card,Banking_Card_Request,2
22675,please find my contact,Banking_Get_Contact,20
22676,give till_year,Banking_Get_Secure_Info,22
22677,turn to my pass code,Banking_Change_Passcode,6
22678,Where are the inside funds transfer option in mobile application?,Banking_Transfer_Money,26
22679,please assist to give account details,Banking_Get_Account_Details,13
22680,please help me to change mobile number,Banking_Change_Contact,4
22681,help me to adjust me my card no,Banking_Change_Credential_Info,5
22682,help me to overcome Account number,Banking_Get_Account_Number,14
22683,can you get me my till month adjusted,Banking_Change_Credential_Info,5
22684,yes please help and get me some free time,affirm,39
22685,help me to display whether or not account is activate,Banking_Get_Acc_Status,11
22686,can you help me to prepare my credit card status,Banking_Get_Card_Status,19
22687,obtain me my debit card patch,Banking_Replace_Card,24
22688,please can you help me to give me balance,Banking_Get_Account_Balance,12
22689,assist me to begin my debit card pin,Banking_Activate_Card,0
22690,can you help me to surrogate my user name,Banking_Change_Username,8
22691,please prepare me my password,Banking_Get_Secure_Info,22
22692,please assist me to Change card pass num,Banking_Replace_Card,24
22693,can you please modify my card type,Banking_Change_Credential_Info,5
22694,please help me to get cost my visa card,Banking_Fee_Inquiry,10
22695,get me my email id refined,Banking_Change_Credential_Info,5
22696,please help me to get me card desire status,Banking_Get_Card_Request_Status,18
22697,can you help me to give rise to a call for card,Banking_Card_Request,2
22698,assist to search whether account is open,Banking_Get_Acc_Status,11
22699,can you please show account details,Banking_Get_Account_Details,13
22700,I want someone to help me prepare 10 activities and summary for every activity of my account,Banking_View_Activity,27
22701,please assist to get me credit card charges inquiry,Banking_Fee_Inquiry,10
22702,Are you a human or a bot?,General_Human_or_Bot,35
22703,Please tell me 12 transactions trans,Banking_View_Activity,27
22704,assist to provide whether or not my account is 1,Banking_Get_Acc_Status,11
22705,assist me to check my a card call status,Banking_Get_Card_Request_Status,18
22706,please assist to provide me acc no,Banking_Get_Account_Number,14
22707,hell ya,affirm,39
22708,2 find recent activity,Banking_View_Activity,27
22709,can you get me acc details,Banking_Get_Account_Details,13
22710,can you please provide my expiry month,Banking_Get_Secure_Info,22
22711,please can you help me to correct my permenant addr,Banking_Change_Credential_Info,5
22712,assist to search fees of card,Banking_Fee_Inquiry,10
22713,show card details,Banking_Get_Card_Details,16
22714,please can you help me to search card recourse status,Banking_Get_Card_Request_Status,18
22715,please assist to prepare me bank card cost,Banking_Fee_Inquiry,10
22716,can you please come with a card appeal status,Banking_Get_Card_Request_Status,18
22717,help me to get my 9 activity history,Banking_View_Activity,27
22718,please help me to catch my google mail id,Banking_Get_Email,21
22719,help me to surrogate me my pass-code,Banking_Change_Passcode,6
22720,get me help to close my visa card,Banking_Cancel_Card,1
22721,assist to provide me my acc no balance,Banking_Get_Account_Balance,12
22722,can i Replace visa card passcode,Banking_Replace_Card,24
22723,How can i be get my a card request status prepared?,Banking_Get_Card_Request_Status,18
22724,please assist me to give me fees inquiry of credit card,Banking_Fee_Inquiry,10
22725,please deactive card,Banking_Cancel_Card,1
22726,please help me to bear a request for card,Banking_Card_Request,2
22727,wire money to other bank account,Banking_Transfer_Money,26
22728,assist to prepare whether or not account is 1,Banking_Get_Acc_Status,11
22729,assist me to overcome me my a card desire status,Banking_Get_Card_Request_Status,18
22730,please assist to search me card invitation status,Banking_Get_Card_Request_Status,18
22731,assist me to provide my bank card no,Banking_Get_Card_Number,17
22732,can you get my acc no refined,Banking_Change_Credential_Info,5
22733,can you please get card type turned,Banking_Change_Credential_Info,5
22734,can you please overcome me debit card setoff,Banking_Cancel_Card,1
22735,What if I no idea where i placed my master card?,Banking_Report_Missing_Card,25
22736,please show my mobile num,Banking_Get_Contact,20
22737,Can I get statement for recent activity in last trans?,Banking_View_Activity,27
22738,what are the steps to get cost card,Banking_Fee_Inquiry,10
22739,please help me to surrogate my card number,Banking_Change_Credential_Info,5
22740,What are the options to transfer some amount to internal bank account?,Banking_Transfer_Money,26
22741,help me to give my balance,Banking_Get_Account_Balance,12
22742,can you help me to modulation me yahoo mail id,Banking_Change_Credential_Info,5
22743,assist me to prepare whether my account is off,Banking_Get_Acc_Status,11
22744,Where are the inside transactions transferring option in mobile application?,Banking_Transfer_Money,26
22745,can you help me to search whether account is enabled,Banking_Get_Acc_Status,11
22746,What steps can I take when I took by someone visa card?,Banking_Report_Missing_Card,25
22747,hand over me explanation,Bot_Desc,32
22748,Where to give 10 a/c activity summary for accounts?,Banking_View_Activity,27
22749,can you help me to catch whether my account is initiated,Banking_Get_Acc_Status,11
22750,assist me to catch whether account is off,Banking_Get_Acc_Status,11
22751,please help me to setup credit card active keys,Banking_Activate_Card,0
22752,help me to cancelled my visa card activation keys,Banking_Cancel_Card,1
22753,please assist me to correct my acc no,Banking_Change_Credential_Info,5
22754,assist me to give me my address,Banking_Get_Address,15
22755,please catch bal of debit card,Banking_Get_Account_Balance,12
22756,can you please get me passwrd changed,Banking_Change_Password,7
22757,can you please get my till month corrected,Banking_Change_Credential_Info,5
22758,please can you help me to provide me account details,Banking_Get_Account_Details,13
22759,can you help me to get me my credit card mend,Banking_Replace_Card,24
22760,find bank card details,Banking_Get_Card_Details,16
22761,please help me to no longer need bank card pin,Banking_Cancel_Card,1
22762,please assist to overcome me username,Banking_Get_Username,23
22763,please assist to catch mob number,Banking_Get_Contact,20
22764,Where to find 4 activities for accounts?,Banking_View_Activity,27
22765,How much is the charge for a took by someone master card?,Banking_Report_Missing_Card,25
22766,please provide me atm card take over,Banking_Replace_Card,24
22767,please assist me to transit user name,Banking_Change_Username,8
22768,Chat about something else,Bot_Control_Change_Subject,28
22769,assist me to prepare me my till_month,Banking_Get_Secure_Info,22
22770,master card is missing how should I cancel it,Banking_Report_Missing_Card,25
22771,can you help me to catch me atm card status,Banking_Get_Card_Status,19
22772,please assist me to overcome my mobile num,Banking_Get_Contact,20
22773,please help me to overcome google mail id,Banking_Get_Email,21
22774,Can you please help me with transfer some amount?,Banking_Transfer_Money,26
22775,Where to see 2 activity history for a/c?,Banking_View_Activity,27
22776,hand over me statement of you,Bot_Desc,32
22777,please can you help me to modulation my card no,Banking_Change_Credential_Info,5
22778,turn to my card no,Banking_Change_Credential_Info,5
22779,1 check my a/c transactions,Banking_View_Activity,27
22780,assist to turn to yahoo mail id,Banking_Change_Credential_Info,5
22781,please assist me to prepare a card inquiry status,Banking_Get_Card_Request_Status,18
22782,assist me to get me my account details,Banking_Get_Account_Details,13
22783,please assist to find my my balance,Banking_Get_Account_Balance,12
22784,get me help to activation my atm card activation keys,Banking_Activate_Card,0
22785,please assist me to prepare my a/c details,Banking_Get_Account_Details,13
22786,please look through my account and tell me whether my account is revoked,Banking_Get_Acc_Status,11
22787,please assist me to show me postal address,Banking_Get_Address,15
22788,please can you help me to obtain me my credit card number,Banking_Get_Card_Number,17
22789,please show me my cost of credit card,Banking_Fee_Inquiry,10
22790,can you help me to search my accounts 10 transactions,Banking_View_Activity,27
22791,Is there any charge for registering a complaint for bank card theft?,Banking_Report_Missing_Card,25
22792,assist me to initiate demand for card,Banking_Card_Request,2
22793,assist to search whether account is setup,Banking_Get_Acc_Status,11
22794,assist me to come with me my acc no,Banking_Get_Account_Number,14
22795,assist to display me my contact num,Banking_Get_Contact,20
22796,please search card inquiry status,Banking_Get_Card_Request_Status,18
22797,revoking master card pass num,Banking_Cancel_Card,1
22798,help me to come with whether or not account is turned on,Banking_Get_Acc_Status,11
22799,assist me to change gender,Banking_Change_Credential_Info,5
22800,Where to prepare 14 a/c activity history for my accounts?,Banking_View_Activity,27
22801,please assist me to 0 visa card pass number,Banking_Cancel_Card,1
22802,can you get Account number changed,Banking_Change_Credential_Info,5
22803,turn on my debit card,Banking_Activate_Card,0
22804,get me my bank card reimburse,Banking_Replace_Card,24
22805,please assist me to show me acc_num,Banking_Get_Account_Number,14
22806,can you provide me my charges inquiry of debit card,Banking_Fee_Inquiry,10
22807,assist to Change visa card,Banking_Replace_Card,24
22808,please catch my pass-code,Banking_Get_Secure_Info,22
22809,assist to find my card solicitation status,Banking_Get_Card_Request_Status,18
22810,turn over sketch of you,Bot_Desc,32
22811,can you help me to provide whether or not account is activated,Banking_Get_Acc_Status,11
22812,can you please get till_month,Banking_Get_Secure_Info,22
22813,please can you help me to change me my contact no,Banking_Change_Contact,4
22814,can you show my atm card closing,Banking_Cancel_Card,1
22815,can you check my bank card retrieve,Banking_Replace_Card,24
22816,please assist to modulation my username,Banking_Change_Username,8
22817,can you help me to catch me my till year,Banking_Get_Secure_Info,22
22818,please obtain my master card status,Banking_Get_Card_Status,19
22819,can you catch me debit card bal,Banking_Get_Account_Balance,12
22820,display me my card fees inquiry,Banking_Fee_Inquiry,10
22821,yes please assist,affirm,39
22822,give credit card details,Banking_Get_Card_Details,16
22823,please surrogate email id,Banking_Change_Credential_Info,5
22824,please help me to turn to password,Banking_Change_Password,7
22825,Where to obtain 9 my a/c activity summary for a/c?,Banking_View_Activity,27
22826,assist to closing atm card atm password,Banking_Cancel_Card,1
22827,please can you help me to obtain my balance of acc no,Banking_Get_Account_Balance,12
22828,please assist to find me my master card status,Banking_Get_Card_Status,19
22829,hand out me explication,Bot_Desc,32
22830,can i Change my visa card activation keys,Banking_Replace_Card,24
22831,please assist me to find my a/c 1 activities,Banking_View_Activity,27
22832,can you help me to give whether or not my account is enabled,Banking_Get_Acc_Status,11
22833,1 prepare a/c transactions,Banking_View_Activity,27
22834,can you help me to get my address updated?,Banking_Change_Address,3
22835,help me to get my Account number surrogated,Banking_Change_Credential_Info,5
22836,assist to find my balance,Banking_Get_Account_Balance,12
22837,prepare me my adress,Banking_Get_Address,15
22838,provoke a bank card request,Banking_Card_Request,2
22839,please originate application for card,Banking_Card_Request,2
22840,what are the procedures for Change my visa card pin num,Banking_Replace_Card,24
22841,can you help me to give cvv,Banking_Get_Secure_Info,22
22842,assist me to make requisition for card,Banking_Card_Request,2
22843,What is the way to report a missing card?,Banking_Report_Missing_Card,25
22844,assist to Change my master card activation keys,Banking_Replace_Card,24
22845,How can i be showed account details?,Banking_Get_Account_Details,13
22846,can you please prepare card active,Banking_Activate_Card,0
22847,can you see through and tell me whether its is 1,Banking_Get_Acc_Status,11
22848,help me to overcome my bank card number,Banking_Get_Card_Number,17
22849,can i get cost bank card,Banking_Fee_Inquiry,10
22850,please assist me to obtain my yahoo mail id,Banking_Get_Email,21
22851,What if I lost credit card?,Banking_Report_Missing_Card,25
22852,help me to catch whether my account is 1,Banking_Get_Acc_Status,11
22853,assist me to surrogate mobile no,Banking_Change_Contact,4
22854,please help me to give me my atm card active,Banking_Activate_Card,0
22855,please assist me to make a solicitation for card,Banking_Card_Request,2
22856,please assist me to bear desire for card,Banking_Card_Request,2
22857,assist to Change card active keys,Banking_Replace_Card,24
22858,What if I took by someone card?,Banking_Report_Missing_Card,25
22859,please assist me to correct password,Banking_Change_Password,7
22860,please help me to initiate a requisition for card,Banking_Card_Request,2
22861,Where to come with 1 accounts activity summary for a/c?,Banking_View_Activity,27
22862,assist to activation my debit card pass number,Banking_Activate_Card,0
22863,can you give my pass code,Banking_Get_Secure_Info,22
22864,can you please prepare my a/c details,Banking_Get_Account_Details,13
22865,assist me to wire funds,Banking_Transfer_Money,26
22866,Please walk me through the process of send funds,Banking_Transfer_Money,26
22867,please update address,Banking_Change_Address,3
22868,assist to prepare my credit card cancelled,Banking_Cancel_Card,1
22869,Is this a computer?,General_Human_or_Bot,35
22870,convey your monograph,Bot_Desc,32
22871,can you give card no longer wanted,Banking_Cancel_Card,1
22872,please help me to activation atm card activation keys,Banking_Activate_Card,0
22873,hell yeah help and get me some time,affirm,39
22874,Where to give 4 activity summary for my a/c?,Banking_View_Activity,27
22875,oust visa card,Banking_Replace_Card,24
22876,deliver me representation of you,Bot_Desc,32
22877,assist me to give mob number,Banking_Get_Contact,20
22878,assist to search my card reestablish,Banking_Replace_Card,24
22879,get me help to get charges atm card,Banking_Fee_Inquiry,10
22880,get me help to begining card pin num,Banking_Activate_Card,0
22881,please get me my till year transited,Banking_Change_Credential_Info,5
22882,change my cvv,Banking_Change_Credential_Info,5
22883,assist me to see me my contact number,Banking_Get_Contact,20
22884,can you help me to get me cvv,Banking_Get_Secure_Info,22
22885,please assist to display me a card desire status,Banking_Get_Card_Request_Status,18
22886,assist to show me card cvv,Banking_Get_Secure_Info,22
22887,assist to catch whether or not my account is turn off,Banking_Get_Acc_Status,11
22888,can you check me card request status,Banking_Get_Card_Request_Status,18
22889,please see through my account and tell me whether account is closed,Banking_Get_Acc_Status,11
22890,I want someone to help me see 3 my accounts activity history and summary for every activity of my account,Banking_View_Activity,27
22891,assist me to surrogate my card no,Banking_Change_Credential_Info,5
22892,help me to catch account details,Banking_Get_Account_Details,13
22893,can you prepare my password,Banking_Get_Secure_Info,22
22894,please assist me to induce application for card,Banking_Card_Request,2
22895,can you please provide my master card revoking,Banking_Cancel_Card,1
22896,assist to give charges inquiry of visa card,Banking_Fee_Inquiry,10
22897,come with credit card all details,Banking_Get_Card_Details,16
22898,can you show me my bank card revoking,Banking_Cancel_Card,1
22899,can you help me to adjust me my username,Banking_Change_Username,8
22900,can you get me my address updated?,Banking_Change_Address,3
22901,please assist to give me my 3 activity summary,Banking_View_Activity,27
22902,help me to re-enabling my credit card pin num,Banking_Activate_Card,0
22903,help me to turning on my master card pin num,Banking_Activate_Card,0
22904,Where to view 14 my a/c activity summary for accounts?,Banking_View_Activity,27
22905,Where to get 3 accounts activities for my a/c?,Banking_View_Activity,27
22906,assist me to obtain my till_year,Banking_Get_Secure_Info,22
22907,assist me to give whether account is 1,Banking_Get_Acc_Status,11
22908,Where to come with 3 my a/c activity summary for a/c?,Banking_View_Activity,27
22909,please help me to show bank card_no,Banking_Get_Card_Number,17
22910,can i re-enabling my credit card pin num,Banking_Activate_Card,0
22911,please help me to get my username surrogated,Banking_Change_Username,8
22912,help me to achieve a application for card,Banking_Card_Request,2
22913,Where to find 9 activity summary for a/c?,Banking_View_Activity,27
22914,can you come with my acc_no balance,Banking_Get_Account_Balance,12
22915,can you please overcome my account num,Banking_Get_Account_Number,14
22916,present your delineation,Bot_Desc,32
22917,No,deny,40
22918,please overcome me my master card disabled,Banking_Cancel_Card,1
22919,can you please correct my till year,Banking_Change_Credential_Info,5
22920,please help me to re-enable atm card passcode,Banking_Activate_Card,0
22921,can you please get my till_year transited,Banking_Change_Credential_Info,5
22922,please help me to provide me my bank card recoup,Banking_Replace_Card,24
22923,can you overcome me my balance of visa card,Banking_Get_Account_Balance,12
22924,please help me to show me email,Banking_Get_Email,21
22925,please can you help me to surrogate mobile no,Banking_Change_Contact,4
22926,assist me to search me my visa card status,Banking_Get_Card_Status,19
22927,assist to overcome my a/c 4 activity history,Banking_View_Activity,27
22928,assist to induce a inquiry for card,Banking_Card_Request,2
22929,can you get my username changed,Banking_Change_Username,8
22930,please help me to give me registered mail,Banking_Get_Email,21
22931,14 get activity summary,Banking_View_Activity,27
22932,assist me to show me my registered mail,Banking_Get_Email,21
22933,Please tell me 1 accounts activity history trans,Banking_View_Activity,27
22934,assist to begining my master card pin num,Banking_Activate_Card,0
22935,prepare card demand status,Banking_Get_Card_Request_Status,18
22936,set up a debit card requisition,Banking_Card_Request,2
22937,can you please show card solicitation status,Banking_Get_Card_Request_Status,18
22938,Where to view any a/c activity history for accounts?,Banking_View_Activity,27
22939,have you set up card appeal yet?,Banking_Card_Request,2
22940,can i activate card pin number,Banking_Activate_Card,0
22941,please help me to change my card type,Banking_Change_Credential_Info,5
22942,please help me to Change atm card atm password,Banking_Replace_Card,24
22943,please help me to show me account details,Banking_Get_Account_Details,13
22944,please can you help me to catch me my credit card charges inquiry,Banking_Fee_Inquiry,10
22945,please can you help me to modify me expiry month,Banking_Change_Credential_Info,5
22946,please correct my expiry month,Banking_Change_Credential_Info,5
22947,How much is the charge for a loss credit card?,Banking_Report_Missing_Card,25
22948,present detail of you,Bot_Desc,32
22949,Where to check any accounts transactions for my accounts?,Banking_View_Activity,27
22950,can i get charges inquiry for my atm card,Banking_Fee_Inquiry,10
22951,can you help me to refinement till year,Banking_Change_Credential_Info,5
22952,help me to Replace my visa card passcode,Banking_Replace_Card,24
22953,get me help to Change credit card,Banking_Replace_Card,24
